id,imdbId,title,release_date,original_language,vote_average,vote_count,budget,revenue,runtime,genres_id,countries_id,companies_id,year,test,binary,directors_id,writers_id
136,tt0022913,Freaks,20/00/1932,en,7.7,206,0,0,64,18 27,US,8411,1932,men,FAIL,1496,
59158,tt0023935,The Death Kiss,05/00/1932,en,2.9,6,0,0,75,27 9648 53,US,10754,1932,notalk,FAIL,78053,117852 1023464
3031,tt0024188,Island of Lost Souls,01/00/1932,en,7.0,53,0,0,70,12 27 878,US,4,1932,notalk,FAIL,29755,29756 29757
29740,tt0023042,I Am a Fugitive from a Chain Gang,19/00/1932,en,7.2,42,195845,0,93,80 18,US,6194,1932,notalk,FAIL,9054,103444 128782 119462
48365,tt0022718,Boudu Saved from Drowning,11/00/1932,fr,6.9,23,0,0,85,35,FR,37929,1932,notalk,FAIL,11528,
28268,tt0023634,"I Was Born, But...",03/00/1932,ja,7.0,20,0,0,100,35 18,JP,5070,1932,notalk,FAIL,95501,
1994,tt0023238,The Most Dangerous Game,16/00/1932,en,7.1,37,200000,0,63,12 27 9648 53,US,6,1932,nowomen,FAIL,20370 3239,3240
26860,tt0023694,White Zombie,04/00/1932,en,5.9,46,50000,0,67,27,US,73571,1932,nowomen,FAIL,90064,1018951
31511,tt0024069,Gold Diggers of 1933,27/00/1933,en,7.2,26,0,0,97,35 10402,US,6194,1933,pass,PASS,9054,108498 29995
10787,tt0024184,The Invisible Man,13/00/1933,en,7.3,138,328000,0,71,27 878,US,33,1933,notalk,FAIL,2917,65854
217645,tt0024432,The Peanut Vendor,28/00/1933,en,0.0,0,0,0,10,16,US,8302,1933,nowomen,FAIL,143463,
83868,tt0024008,Female,11/00/1933,en,6.2,6,0,0,60,18 10749,US,3245,1933,pass,PASS,4109,131602 105452 124549
27449,tt0023775,Baby Face,12/00/1933,en,6.8,28,187000,0,71,18 10749,US,6194,1933,pass,PASS,97774,131602 105452
43122,tt0024473,The Private Life of Henry VIII,17/00/1933,en,6.2,10,0,0,97,35 18 10749 36,GB,659,1933,notalk,FAIL,2490,
25694,tt0023753,Alice in Wonderland,22/00/1933,en,5.4,8,0,0,76,28 12 10751 14 878,US,4,1933,pass,PASS,82389,10601 11489
28432,tt0024028,Footlight Parade,21/00/1933,en,5.7,14,0,0,104,35 10402 10749,US,6194 9329,1933,pass,PASS,21305,138466 29995
39938,tt0024264,Little Women,24/00/1933,en,6.0,28,424,0,115,18 10751,US,6,1933,pass,PASS,14674,1012037 144063
3063,tt0023969,Duck Soup,17/00/1933,en,7.6,156,0,0,68,35,US,4,1933,notalk,FAIL,30008,30009 12924
167657,tt0023932,Day of Reckoning,26/00/1933,en,4.0,3,0,0,69,18,US,8411,1933,pass,PASS,32133,590253 111434
164865,tt0024679,Tomorrow at Seven,01/00/1933,en,7.0,1,0,0,62,,,,1933,pass,PASS,34751,
43148,tt0024727,The Vampire Bat,21/00/1933,en,5.0,11,0,0,64,27 53,US,4977 17738,1933,pass,PASS,34170,
38585,tt0024625,A Study in Scarlet,14/00/1933,en,3.8,4,0,0,72,80 9648 53,US,,1933,pass,PASS,78053,29808
31526,tt0024481,Queen Christina,26/00/1933,en,6.8,19,1114000,2610000,99,18 36 10749,US,8411,1933,pass,PASS,29595,148842 239105 29595 14859
3062,tt0024034,42nd Street,02/00/1933,en,6.0,35,439000,2281000,89,10402 35 10749,US,6194,1933,pass,PASS,,
244,tt0024216,King Kong,07/00/1933,en,7.7,305,672000,10000000,100,28 12 18 27,US,6,1933,nowomen,FAIL,3238 3239,3240 3241
31527,tt0025746,The Scarlet Empress,09/00/1934,en,6.6,22,900000,0,104,18 36 10749,US,4,1934,pass,PASS,2891,1572604 1572605
82096,tt0025617,The Painted Veil,23/00/1934,en,5.3,4,947000,1120000,85,10749 18,US,8411,1934,notalk,FAIL,145968,8623 239105 1172616
182922,tt0025424,Lost in the Stratosphere,14/00/1934,en,0.0,0,0,0,0,,,,1934,men,FAIL,1065336,
38725,tt0025822,Spitfire,30/00/1934,en,3.3,2,0,0,87,18,US,6,1934,pass,PASS,31497,88873 1183845
53864,tt0025091,Evelyn Prentice,09/00/1934,en,4.1,4,0,0,79,18 9648 10749,US,8411,1934,pass,PASS,89632,84237
8208,tt0025452,The Man Who Knew Too Much,30/00/1934,en,6.4,67,0,0,75,18 53,GB,4978,1934,pass,PASS,2636,3599 1174346
43901,tt0024831,Anne of Green Gables,23/00/1934,en,4.0,3,0,0,78,35 18 10751,US,6,1934,pass,PASS,585135,1206239
41347,tt0024961,The Cat's-Paw,07/00/1934,en,0.0,1,0,0,102,35,US,4111,1934,notalk,FAIL,143561,143561
3078,tt0025316,It Happened One Night,22/00/1934,en,7.6,247,325000,4500000,105,35 10749,US,441,1934,pass,PASS,2662,19019
46910,tt0025423,The Lost Patrol,16/00/1934,en,5.8,16,0,0,73,28 10752,US,6,1934,nowomen,FAIL,8500,13802
82179,tt0025755,Search for Beauty,02/00/1934,en,3.0,2,0,0,78,35 80 27,US,4,1934,pass,PASS,29755,16042 131408
43691,tt0025004,The Count of Monte Cristo,06/00/1934,en,4.8,10,0,0,113,18 12,US,13479,1934,notalk,FAIL,30146,
43902,tt0024991,Cleopatra,05/00/1934,en,5.1,12,0,0,100,18 10749,US,4,1934,notalk,FAIL,8636,94298 29756 559101
43905,tt0025586,Of Human Bondage,20/00/1934,en,6.3,24,0,0,83,18 10749,US,6,1934,notalk,FAIL,31497,1265280
23122,tt0025465,Maniac,11/00/1934,en,4.1,11,0,0,51,27,US,4181,1934,pass,PASS,89779,236564
43904,tt0024844,L'Atalante,24/00/1934,fr,7.3,63,0,0,89,10749 18,FR,11476,1934,nowomen,FAIL,142865,
70881,tt0026071,Anna Karenina,30/00/1935,en,6.7,23,1152000,1439000,95,18 10749,US,8411,1935,men,FAIL,84034,108625 239105
164894,tt0026599,The Lady in Scarlet,20/00/1935,en,0.0,0,0,0,65,9648 10749,US,16302,1935,men,FAIL,29627,29347 120464
43894,tt0026768,Naughty Marietta,29/00/1935,en,3.0,3,0,0,105,18,US,8411,1935,pass,PASS,93906 32427,29618 26159 26160
12311,tt0026752,Mutiny on the Bounty,08/00/1935,en,7.1,68,1950000,4460000,132,12 18 36 10749,US,8411,1935,notalk,FAIL,72061,72062 4297 72063 72067 50300
47920,tt0026667,Magnificent Obsession,30/00/1935,en,8.0,1,0,0,112,18 10749,US,33,1935,pass,PASS,82171,1012037 144063 145978
229,tt0026138,Bride of Frankenstein,21/00/1935,en,7.5,182,393750,0,75,27 878,US,33,1935,pass,PASS,2917,
198982,tt0026939,The Riverside Murder,02/00/1935,en,5.0,1,0,0,0,,,,1935,men,FAIL,145175,
260,tt0026029,The 39 Steps,01/00/1935,en,7.4,192,0,0,86,28 53 9648,GB,4978 10932,1935,pass,PASS,2636,
3080,tt0027125,Top Hat,06/00/1935,en,7.4,56,609000,3202000,101,35 10402,US,6,1935,men,FAIL,30165,30170 1082918
31798,tt0026942,Roberta,08/00/1935,en,5.4,5,0,0,106,35 10402 10749,US,6,1935,pass,PASS,,
37719,tt0026778,A Night at the Opera,08/00/1935,en,7.6,101,0,0,96,35,US,8411,1935,notalk,FAIL,10790,10792
43884,tt0027438,The Charge of the Light Brigade,20/00/1936,en,6.7,16,1200000,2736000,115,28 12 18 10749 10752,US,6194,1936,notalk,FAIL,4109,31967 142217
2761,tt0028231,Secret Agent,12/00/1936,en,6.7,32,0,0,86,53,GB,4978,1936,pass,PASS,2636,3599
27974,tt0027407,Bullets or Ballots,06/00/1936,en,6.7,11,0,0,82,80 18 53,US,6194,1936,pass,PASS,67426,67428
38070,tt0027562,Earthworm Tractors,24/00/1936,en,6.0,1,0,0,69,35,US,6194,1936,notalk,FAIL,34751,81019 119531 119532 119534
17030,tt0028096,The Petrified Forest,08/00/1936,en,7.1,51,0,0,82,80 18,US,6194,1936,pass,PASS,81165,81166 76981
38713,tt0029207,The Mandarin Mystery,23/00/1936,en,5.5,1,0,0,66,9648 53,US,1432,1936,pass,PASS,121102 120259,121105 121106 121107 121108
52047,tt0027752,The Only Son,15/00/1936,ja,7.3,14,0,0,87,18,JP,5070,1936,pass,PASS,95501,
43874,tt0028683,Camille,12/00/1936,en,6.9,26,0,0,109,18 10749,US,8411,1936,pass,PASS,14674,34741 33273 1244303
43877,tt0028021,Osaka Elegy,28/00/1936,ja,6.3,13,0,0,71,18,JP,26043,1936,pass,PASS,97202,134343
12684,tt0028212,Sabotage,02/00/1936,en,6.7,51,0,0,76,53 9648,GB,4978,1936,pass,PASS,2636,3599
54569,tt0028356,These Three,18/00/1936,en,7.2,12,0,0,93,18,US,28205,1936,men,FAIL,10001,85692
13562,tt0028010,My Man Godfrey,17/00/1936,en,7.7,62,0,0,94,35 10749,US,33,1936,men,FAIL,74659,
20325,tt0028333,Swing Time,27/00/1936,en,7.1,44,886000,2600000,103,35 10402 10749,US,6,1936,notalk,FAIL,18738,149075 1082918
43872,tt0027387,Born to Dance,27/00/1936,en,8.0,1,0,0,106,35 10402,US,8411,1936,pass,PASS,94218,132800 227511
3082,tt0027977,Modern Times,05/00/1936,en,8.1,761,1,8500000,87,18 35,US,60 1315,1936,nowomen,FAIL,13848,13848
38721,tt0028505,Wife vs. Secretary,28/00/1936,en,6.5,12,0,0,88,35 18 10749,US,21,1936,men,FAIL,84034,89535 29618 145991
189005,tt0028092,Pennies from Heaven,25/00/1936,en,0.0,0,0,0,81,35 18 10402,US,5,1936,pass,PASS,82389,82172
52429,tt0028355,Theodora Goes Wild,12/00/1936,en,6.3,3,0,0,94,35 10749,US,5,1936,pass,PASS,145968,30208
14615,tt0027652,Fury,29/00/1936,en,7.5,38,0,0,90,80 18 10749 53,US,8411,1936,men,FAIL,68,94298 68
337245,tt3427056,Il caso Valdemar,01/00/1936,it,0.0,0,0,0,12,27,IT,,1936,nowomen,FAIL,1458657 1275010,
43277,tt0027698,The Great Ziegfeld,08/00/1936,en,6.3,16,0,0,176,18 10402 10749,US,8411,1936,pass,PASS,93906,149117
24807,tt0027996,Mr. Deeds Goes to Town,12/00/1936,en,7.3,63,0,0,115,35 18 10749,US,5,1936,pass,PASS,2662,19019
43881,tt0028216,San Francisco,26/00/1936,en,7.0,13,1300000,5273000,115,10402 18 10749,US,8411,1936,notalk,FAIL,32427,11436
23389,tt0028174,Revolt of the Zombies,04/00/1936,en,3.0,3,0,0,65,27,US,4603 4604,1936,nowomen,FAIL,90064,90064 588447 975120
43879,tt0028203,Romeo and Juliet,03/00/1936,en,5.8,6,0,0,125,18 10749,US,8411,1936,pass,PASS,14674,72062
2762,tt0029811,Young and Innocent,01/00/1937,en,6.9,40,0,0,83,18 80,GB,4978,1937,pass,PASS,2636,3599 27934 27935
249799,tt0029377,Parnell,04/00/1937,en,5.0,1,0,0,118,18 36 10749,US,8411,1937,men,FAIL,82171,20599 70044
43867,tt0029442,The Prisoner of Zenda,03/00/1937,en,8.5,8,0,0,101,12 18 10749,US,60 1553,1937,notalk,FAIL,31497 32427,1546 1168853
87115,tt0029087,Knight Without Armour,23/00/1937,en,5.3,3,0,0,100,36 18 12,GB,659,1937,men,FAIL,109342,71789
44579,tt0029565,Murder at the Baskervilles,01/00/1937,en,6.0,3,0,0,71,80 9648,GB,,1937,notalk,FAIL,106967,
31530,tt0029546,Shall We Dance,07/00/1937,en,7.8,19,0,0,109,35 10402 10749,US,6,1937,notalk,FAIL,30165,1082918 108795
30630,tt0028739,Conquest,22/00/1937,en,6.7,3,0,0,113,18 36 10749,US,8411,1937,men,FAIL,84034,70044 29596 239105
3598,tt0029162,Lost Horizon,01/00/1937,en,6.8,40,4000000,0,97,12 14 18 9648,US,441,1937,men,FAIL,2662,19019 30208
41059,tt0029192,Make Way for Tomorrow,09/00/1937,en,7.6,34,0,0,91,18 10749,US,4,1937,pass,PASS,30008,125363
37650,tt0029322,Nothing Sacred,25/00/1937,en,6.8,12,0,0,77,35 18 10749,US,1553,1937,nowomen,FAIL,14643,4341
14675,tt0028597,The Awful Truth,01/00/1937,en,7.2,44,0,0,91,35 18 10749,US,441,1937,pass,PASS,30008,125363 30208
23101,tt0029682,Topper,16/00/1937,en,6.1,19,500000,0,97,35 14 10749,US,2159,1937,men,FAIL,82389,141061 74660 150628
26252,tt0029453,Pépé le Moko,28/00/1937,fr,7.5,19,0,153936,94,28 80 18 10749,FR,7046,1937,men,FAIL,39058,
43865,tt0029608,Stella Dallas,06/00/1937,en,6.6,15,0,0,106,18 10749,US,28205,1937,pass,PASS,,
408,tt0029583,Snow White and the Seven Dwarfs,20/00/1937,en,6.8,1637,1488423,184925486,83,14 16 10751,US,3166,1937,pass,PASS,5446,5449 5450 5451 5452 5453 5454 5455 5456
11939,tt0028772,A Day at the Races,11/00/1937,en,7.5,41,0,0,111,35,US,8411,1937,men,FAIL,10790,70980 24939 70981
43864,tt0029604,Stage Door,08/00/1937,en,6.0,14,0,0,92,35 18,US,6,1937,pass,PASS,74659,10792 67447
900,tt0029947,Bringing Up Baby,18/00/1938,en,7.5,176,1073000,0,102,35 10749,US,6,1938,pass,PASS,11435,13802 13803
29872,tt0029971,Carefree,02/00/1938,en,6.4,5,0,0,83,35 10402 10749,US,6,1938,men,FAIL,30165,1082918 108795
140995,tt0030755,The Sisters,14/00/1938,en,0.0,0,0,0,99,18,US,6194,1938,men,FAIL,37361,130933
42390,tt0029942,Boys Town,09/00/1938,en,6.4,20,0,0,96,18,US,8411,1938,nowomen,FAIL,82800,8623 22598 34282
10907,tt0029843,The Adventures of Robin Hood,13/00/1938,en,7.6,150,2033000,3981000,102,28 10749,US,6194,1938,men,FAIL,4109 67426,67427 67428
67880,tt0030149,Four Daughters,09/00/1938,en,3.5,4,0,0,90,18 10402 10749,US,6194,1938,pass,PASS,4109,549597 2665 84237
43844,tt0030127,The Baker's Wife,07/00/1938,fr,8.0,7,0,0,133,35 18,FR,19160,1938,notalk,FAIL,38393,
940,tt0030341,The Lady Vanishes,26/00/1938,en,7.5,166,0,0,96,9648 53,GB,1221,1938,pass,PASS,2636,14292 14293
13696,tt0029870,Angels with Dirty Faces,26/00/1938,en,7.6,67,0,0,97,18 28 80,US,6194,1938,notalk,FAIL,4109,82445 10148
43855,tt0030396,The Mad Miss Manton,21/00/1938,en,5.6,5,0,0,80,35 10749 80,US,6,1938,pass,PASS,1225777,2666
46688,tt0030044,The Dawn Patrol,24/00/1938,en,6.3,10,0,0,103,28 18 10752,US,6194,1938,nowomen,FAIL,34740,67428 103893
16274,tt0030241,Holiday,15/00/1938,en,6.9,57,0,0,97,35 10749,US,441,1938,pass,PASS,14674,14676 30208
1976,tt0030287,Jezebel,19/00/1938,en,7.2,34,1250000,0,103,18 10749,US,6194,1938,men,FAIL,10001,6593 20371 84642 1172557 1221528
31996,tt0029929,Bluebeard's Eighth Wife,18/00/1938,en,6.7,14,0,0,85,35 10749,US,4,1938,men,FAIL,2428,8617 3146
23255,tt0030473,"Mr. Wong, Detective",05/00/1938,en,4.9,5,0,0,70,80 18 53 9648,US,4395,1938,notalk,FAIL,89226,235355
42852,tt0031385,"Goodbye, Mr. Chips",28/00/1939,en,7.1,29,0,0,114,18 10749,GB,5579 8411,1939,men,FAIL,10790,65854 14859
43828,tt0031225,Destry Rides Again,30/00/1939,en,7.0,35,0,0,94,28 35 37,US,33,1939,pass,PASS,19093,148850 223371 105570
27972,tt0031210,Dark Victory,22/00/1939,en,6.8,29,0,0,104,18 10749,US,6194,1939,pass,PASS,34740,4509
43838,tt0032155,Young Mr. Lincoln,09/00/1939,en,7.2,32,0,0,100,36 18,US,306,1939,men,FAIL,8500,14646
31995,tt0031505,Jamaica Inn,12/00/1939,en,5.6,39,0,0,108,12 80,GB,14701,1939,pass,PASS,2636,14292 69513
995,tt0031971,Stagecoach,02/00/1939,en,7.5,190,531374,1103757,96,37,US,60,1939,pass,PASS,8500,13802 4341
22553,tt0031060,At the Circus,20/00/1939,en,6.5,20,0,0,87,35 10402,US,8411,1939,men,FAIL,77101,13981
67375,tt0031981,The Story of Alexander Graham Bell,04/00/1939,en,5.7,5,0,0,98,18 36,US,306,1939,men,FAIL,129422,14646
32610,tt0031066,Babes in Arms,13/00/1939,en,6.4,10,0,0,93,18 35 10402,US,8411,1939,pass,PASS,,
3084,tt0032145,Wuthering Heights,13/00/1939,en,7.5,48,0,0,104,18 14 36 10749,US,28205,1939,men,FAIL,10001,14824 4341 6593
630,tt0032138,The Wizard of Oz,15/00/1939,en,7.4,1493,2777000,33754967,102,12 10751 14,US,31892,1939,pass,PASS,9049,9052 9053 1505
1859,tt0031725,Ninotchka,06/00/1939,en,7.3,71,1365000,2279000,110,35 10749,US,8411,1939,pass,PASS,2428,8617 3146 12362
22999,tt0031322,The Flying Deuces,29/00/1939,en,6.3,21,0,0,69,35,US,6,1939,nowomen,FAIL,89669,148431 131406 930386 1022678
22490,tt0032143,The Women,01/00/1939,en,6.4,25,1688000,2270000,133,35 18,US,8411,1939,pass,PASS,14674,11436 88873 40035 14676
776,tt0031885,The Rules of the Game,08/00/1939,fr,7.7,100,8847685,0,110,18 35 10749,FR,481,1939,pass,PASS,11528,11528
770,tt0031381,Gone with the Wind,15/00/1939,en,7.6,862,4000000,400176459,238,18 10749 10752,US,1553 8411,1939,pass,PASS,9049,11488 86404 4341 82172 20599
78318,tt0031516,Juarez,10/00/1939,en,6.8,4,0,0,125,18 36 10749,US,6194,1939,men,FAIL,49214,6593 51307 113702
73194,tt0031252,Drums Along the Mohawk,03/00/1939,en,6.4,21,0,0,104,10749 18 36 10752 37,US,306,1939,men,FAIL,8500,14646 70045
89723,tt0031387,The Gorilla,26/00/1939,en,6.7,3,0,0,68,53 35,US,306,1939,pass,PASS,93905,29994 227511
3083,tt0031679,Mr. Smith Goes to Washington,19/00/1939,en,7.9,219,1500000,9600000,129,35 18,US,5,1939,men,FAIL,2662,30208
17481,tt0031022,The Adventures of Sherlock Holmes,01/00/1939,en,7.2,23,0,0,85,80 9648 53,US,306,1939,pass,PASS,81930,9100 1674568
16902,tt0031826,The Private Lives of Elizabeth and Essex,11/00/1939,en,7.2,11,0,0,106,18 10749,US,6194,1939,men,FAIL,4109,67427 51307
31685,tt0031455,The Hunchback of Notre Dame,29/00/1939,en,7.7,31,0,0,116,10749 18 27,US,6,1939,nowomen,FAIL,49214,70045
43829,tt0031507,Jesse James,14/00/1939,en,6.1,15,1600000,0,106,37 80 18 36,US,306,1939,men,FAIL,37362,8501
23280,tt0031709,Nancy Drew... Reporter,18/00/1939,en,6.9,4,0,0,68,35 80 9648,US,6194,1939,pass,PASS,89924,103674
51802,tt0031742,Of Mice and Men,30/00/1939,en,7.2,18,0,0,106,18,US,60 2159,1939,notalk,FAIL,2000,144592
17660,tt0031235,Dodge City,31/00/1939,en,7.0,16,0,0,104,28 37,US,6194,1939,men,FAIL,4109,20371
59701,tt0031680,Mr. Wong in Chinatown,01/00/1939,en,4.5,3,0,0,71,9648 53,US,4395,1939,notalk,FAIL,89226,30127
12232,tt0033152,The Thief of Bagdad,25/00/1940,en,7.6,46,0,0,106,28 12 10751 14,GB,659,1940,nowomen,FAIL,71787 68424 71788 2490 65852 11489,47395
33810,tt0032339,A Chump at Oxford,16/00/1940,en,7.5,18,0,0,63,35,US,2159,1940,nowomen,FAIL,141065,131406 140877
115112,tt0032211,Anne of Windy Poplars,28/00/1940,en,0.0,0,0,0,0,,,,1940,pass,PASS,127515,120546 94762
223,tt0032976,Rebecca,12/00/1940,en,7.6,300,1288000,6000000,130,18 9648,US,1553,1940,pass,PASS,2636,3386 69513
43821,tt0032983,The Return of Frank James,16/00/1940,en,6.2,10,0,0,92,28 18 37,US,306,1940,nowomen,FAIL,68,30285
80054,tt0032946,Primrose Path,22/00/1940,en,6.5,1,0,0,93,18,US,6,1940,pass,PASS,74659,1082918 74659
46939,tt0032406,The Door with Seven Locks,12/00/1940,en,5.5,1,0,0,80,27 53 9648,GB,16557,1940,men,FAIL,1059261,
981,tt0032904,The Philadelphia Story,01/00/1940,en,7.6,173,0,0,112,35 10749,US,8411,1940,pass,PASS,,
50271,tt0033105,Strange Cargo,01/00/1940,en,7.1,5,0,0,113,18,US,8411,1940,nowomen,FAIL,14855,148562 70981 93631
43807,tt0032194,"All This, and Heaven Too",13/00/1940,en,5.9,11,0,0,141,18 10749,US,6194,1940,men,FAIL,37361,1167856 4509
37426,tt0032215,The Ape,30/00/1940,en,5.3,6,0,0,62,18 27 878,US,4395,1940,pass,PASS,89226,117630 5028
989,tt0032811,The Mortal Storm,14/00/1940,en,7.1,13,0,0,100,18,US,8411,1940,pass,PASS,14855,14857 14858 14859
10895,tt0032910,Pinocchio,23/00/1940,en,6.8,1134,2600000,84300000,88,16 10751,US,6 3166,1940,notalk,FAIL,11429 11426,
55207,tt0031359,Gaslight,25/00/1940,en,6.9,19,0,0,84,53 9648,GB,14197,1940,pass,PASS,253716,1094874 70296
152275,tt0032690,The Last Alarm,25/00/1940,en,0.0,0,0,0,61,,,4115,1940,pass,PASS,1084818,
25670,tt0032484,Foreign Correspondent,16/00/1940,en,6.9,74,0,0,120,9648 53 10752,US,60 10096,1940,notalk,FAIL,2636,3599 69513
1718,tt0033021,Santa Fe Trail,13/00/1940,en,3.6,5,0,0,110,28 37,US,6194,1940,notalk,FAIL,4109,20371
26201,tt0033028,The Sea Hawk,01/00/1940,en,7.2,26,0,0,127,28,US,6194,1940,pass,PASS,4109,3428 67428
914,tt0032553,The Great Dictator,15/00/1940,en,8.1,646,2000000,11000000,125,35,US,60 71975,1940,pass,PASS,13848,13848
55604,tt0032273,Boom Town,30/00/1940,en,6.5,8,2000000,9172000,119,12 18 10749,US,8411,1940,notalk,FAIL,82413,29618
17801,tt0032701,The Letter,22/00/1940,en,7.3,38,0,0,95,80 18 10749,US,6194,1940,men,FAIL,10001,4508
756,tt0032455,Fantasia,13/00/1940,en,7.1,705,2280000,83320000,124,16 10751 10402,US,2,1940,nowomen,FAIL,5691 5690 11427 11428 11429 11430 11431 11432 226599 11434 11426 5446,
3085,tt0032599,His Girl Friday,18/00/1940,en,7.5,152,0,0,92,35 18 10749,US,5,1940,pass,PASS,11435,4358 4341
32194,tt0032349,Comrade X,13/00/1940,en,6.3,4,0,0,90,35 18,US,8411,1940,men,FAIL,29962,4341 4358
43818,tt0032943,Pride and Prejudice,26/00/1940,en,7.5,25,0,0,118,18 10749,US,8411 31892,1940,pass,PASS,93906,89860 88873
596,tt0032551,The Grapes of Wrath,15/00/1940,en,7.8,190,750000,0,129,18,US,306,1940,pass,PASS,8500,8501
32196,tt0032376,"Dance, Girl, Dance",30/00/1940,en,5.6,10,0,0,90,10402 10749 35,US,6,1940,pass,PASS,108983,32107 592459
42066,tt0033802,Ladies in Retirement,09/00/1941,en,5.1,4,0,0,91,18,US,5,1941,notalk,FAIL,32134,1044005
252463,tt0033928,Murder By Invitation,30/00/1941,en,4.8,2,0,0,67,35 80 9648,US,4395,1941,pass,PASS,103931,96696
43801,tt0033533,The Devil and Miss Jones,11/00/1941,en,7.2,12,0,0,92,35,US,10612,1941,pass,PASS,10790,89535
27725,tt0033717,High Sierra,25/00/1941,en,7.0,60,455000,0,100,12 18 53 80,US,6194,1941,notalk,FAIL,8823,80728 6593
3086,tt0033804,The Lady Eve,25/00/1941,en,7.5,64,0,0,97,35 10749,US,4,1941,men,FAIL,30249,30249
142876,tt0033459,Cheers For Miss Bishop,21/00/1941,en,8.0,1,0,0,95,35 18,US,60 82844,1941,pass,PASS,74878,1283611 119462
21735,tt0033627,49th Parallel,24/00/1941,en,6.5,19,0,0,121,12 18 53 10752,GB,13877,1941,nowomen,FAIL,68424,37846
11360,tt0033563,Dumbo,22/00/1941,en,6.8,983,812000,1600000,64,16 10751,US,6 3166,1941,men,FAIL,,
29601,tt0033436,Buck Privates,31/00/1941,en,6.8,13,0,0,84,35,US,33,1941,pass,PASS,78845,95945
14604,tt0033723,Hold That Ghost,08/00/1941,en,7.2,14,0,0,86,35,US,33,1941,pass,PASS,78845,30101 30102 29632
31309,tt0033727,Mr. Bug Goes to Town,09/00/1941,en,5.7,10,0,0,78,16 35 10751,US,8302 24955,1941,notalk,FAIL,143463,
11462,tt0034248,Suspicion,14/00/1941,en,7.1,124,1800000,4500000,99,9648 53,US,6,1941,pass,PASS,2636,2432 69513 3681
95874,tt0034328,Two-Faced Woman,30/00/1941,en,6.3,6,0,0,90,35,US,8411,1941,men,FAIL,14674,70044 239105 70981
43802,tt0033836,The Little Foxes,20/00/1941,en,7.6,29,0,0,115,18 10749,US,6 28205,1941,men,FAIL,10001,85692
13666,tt0034398,The Wolf Man,12/00/1941,en,7.2,113,0,0,70,27 18,US,33,1941,men,FAIL,30129,5028
963,tt0033870,The Maltese Falcon,18/00/1941,en,7.8,388,375000,1000000,100,9648 80 53,US,6194,1941,notalk,FAIL,6593,6593 5165
15,tt0033467,Citizen Kane,30/00/1941,en,7.9,1092,839727,23217674,119,9648 18,US,6 11447,1941,notalk,FAIL,40,40 30012 1040011 11783 1117970
105038,tt0033902,Men of Boys Town,11/00/1941,en,6.0,3,0,0,106,18,US,1460 8411,1941,notalk,FAIL,82800,10807
16305,tt0034240,Sullivan's Travels,30/00/1941,en,7.9,94,689665,0,90,12 35 18 10749,US,4,1941,pass,PASS,30249,30249
42678,tt0034175,The Shanghai Gesture,25/00/1941,en,6.0,13,0,0,99,18 9648 53,US,60 1486,1941,pass,PASS,2891,2891 232198 4297 14971 2901
32574,tt0033891,Meet John Doe,12/00/1941,en,7.3,46,0,0,122,18 35 10749,US,6194 9330,1941,pass,PASS,2662,19019
27372,tt0034591,There Was a Father,01/00/1942,ja,7.3,12,0,0,94,18,JP,5070,1942,nowomen,FAIL,95501,
965,tt0035015,The Magnificent Ambersons,10/00/1942,en,7.6,67,0,0,88,18,US,6 11447,1942,men,FAIL,40,40
25508,tt0034587,Cat People,06/00/1942,en,6.9,85,134000,8000000,73,18 27,US,6,1942,pass,PASS,10146,48804
43523,tt0034882,I Married an Angel,09/00/1942,en,4.0,1,0,0,84,10749 35 14,US,8411,1942,pass,PASS,32427 94218,11436
39871,tt0035019,The Major and the Minor,16/00/1942,en,6.4,24,0,0,100,35 10749,US,4,1942,pass,PASS,3146,8617 3146
26922,tt0034613,The Corpse Vanishes,08/00/1942,en,4.0,12,0,0,64,27 53,US,14040,1942,notalk,FAIL,89692,230590
27367,tt0035093,Mrs. Miniver,04/00/1942,en,6.6,43,1344000,13500000,134,18,US,8411,1942,pass,PASS,10001,115849 14857 33273 14859
198,tt0035446,To Be or Not to Be,05/00/1942,en,7.6,105,0,0,99,35 10752,US,60,1942,nowomen,FAIL,2428,
27655,tt0035415,Tales of Manhattan,05/00/1942,en,6.9,8,0,0,118,35 18 10749,US,306,1942,men,FAIL,39058,124850 30521 45621 1459440 4341 29596 5787 14676 14646 144071
22741,tt0034521,Black Dragons,06/00/1942,en,6.0,2,0,0,64,27 10752,US,4395 14040,1942,nowomen,FAIL,89226,89228
32847,tt0035140,"Now, Voyager",31/00/1942,en,7.1,29,0,0,117,18 10749,US,6194,1942,pass,PASS,93904,4509
289,tt0034583,Casablanca,26/00/1942,en,7.9,1294,878000,10462500,102,18 10749,US,6194,1942,notalk,FAIL,4109,2665 2666 4508
3170,tt0034492,Bambi,14/00/1942,en,6.8,1215,858000,267447150,70,16 18 10751,US,3166,1942,notalk,FAIL,5446 5690 5691 150003 11427 11428 160942,
14906,tt0036326,Saludos Amigos,24/00/1942,en,5.7,49,0,0,42,16 10751,US,6 3166,1942,nowomen,FAIL,,
31997,tt0035279,Saboteur,24/00/1942,en,6.7,83,0,0,108,53 10752,US,33,1942,notalk,FAIL,2636,38240 69513 30520
